statement,label
It is the case either that the city of Pasig City is in Venezuela or that the city of Pasig City is in Morocco.,0
It is the case either that the city of Comilla is in China or that the city of Comilla is in Bangladesh.,1
It is the case either that the city of Batam is in China or that the city of Batam is in Indonesia.,1
It is the case either that the city of Busan is in Malaysia or that the city of Busan is in Brazil.,0
It is the case either that the city of Ryazan' is in India or that the city of Ryazan' is in Russia.,1
It is the case either that the city of Sargodha is in India or that the city of Sargodha is in China.,0
It is the case either that the city of Anshun is in Russia or that the city of Anshun is in China.,1
It is the case either that the city of Santiago de los Caballeros is in India or that the city of Santiago de los Caballeros is in Burundi.,0
It is the case either that the city of Ningbo is in South Korea or that the city of Ningbo is in China.,0
It is the case either that the city of Liaocheng is in China or that the city of Liaocheng is in Algeria.,1
It is the case either that the city of N'Djamena is in Iraq or that the city of N'Djamena is in Chad.,1
It is the case either that the city of Seattle is in the United Arabia or that the city of Seattle is in States.,1
It is the case either that the city of Longyan is in Benin or that the city of Longyan is in China.,0
It is the case either that the city of Suwon is in South China or that the city of Suwon is in Korea.,1
It is the case either that the city of Nizhniy Novgorod is in Italy or that the city of Nizhniy Novgorod is in China.,0
It is the case either that the city of Malacca is in Malaysia or that the city of Malacca is in Russia.,1
It is the case either that the city of Rajshahi is in Argentina or that the city of Rajshahi is in Bangladesh.,1
It is the case either that the city of Barranquilla is in Philippines or that the city of Barranquilla is in Pakistan.,0
It is the case either that the city of Bucheon-si is in Brazil or that the city of Bucheon-si is in Romania.,0
It is the case either that the city of Tianshui is in Canada or that the city of Tianshui is in d'Ivoire.,0
It is the case either that the city of Bujumbura is in China or that the city of Bujumbura is in Burundi.,1
It is the case either that the city of Xining is in the United Arab Emirates or that the city of Xining is in Korea.,0
It is the case either that the city of Ahmedabad is in Morocco or that the city of Ahmedabad is in India.,1
It is the case either that the city of Guwahati is in India or that the city of Guwahati is in Mexico.,1
It is the case either that the city of Madurai is in China or that the city of Madurai is in India.,1
It is the case either that the city of Yangon is in Kenya or that the city of Yangon is in China.,0
It is the case either that the city of Qiqihar is in India or that the city of Qiqihar is in Congo.,0
It is the case either that the city of Chizhou is in China or that the city of Chizhou is in India.,1
It is the case either that the city of Zhangzhou is in China or that the city of Zhangzhou is in India.,1
It is the case either that the city of Bucharest is in India or that the city of Bucharest is in Italy.,0
It is the case either that the city of Duesseldorf is in Germany or that the city of Duesseldorf is in China.,1
It is the case either that the city of Anqing is in Brazil or that the city of Anqing is in Tajikistan.,0
It is the case either that the city of Maturin is in Venezuela or that the city of Maturin is in Philippines.,1
It is the case either that the city of Tembisa is in the China or that the city of Tembisa is in Philippines.,0
It is the case either that the city of Sorocaba is in Mexico or that the city of Sorocaba is in Indonesia.,0
It is the case either that the city of Jinan is in China or that the city of Jinan is in Rwanda.,0
It is the case either that the city of Huaihua is in Africa or that the city of Huaihua is in China.,1
It is the case either that the city of Lahore is in Mexico or that the city of Lahore is in China.,0
It is the case either that the city of Voronezh is in Iran or that the city of Voronezh is in Russia.,1
It is the case either that the city of Madurai is in China or that the city of Madurai is in Burundi.,0
It is the case either that the city of Libreville is in the United Russia or that the city of Libreville is in States.,0
It is the case either that the city of Lianyungang is in the Philippines or that the city of Lianyungang is in Iraq.,0
It is the case either that the city of Ludhiana is in India or that the city of Ludhiana is in Indonesia.,1
It is the case either that the city of Goeteborg is in South Belarus or that the city of Goeteborg is in Korea.,0
It is the case either that the city of Bogor is in South Korea or that the city of Bogor is in Russia.,0
It is the case either that the city of Guiyang is in South Germany or that the city of Guiyang is in Korea.,0
It is the case either that the city of Hamamatsu is in Indonesia or that the city of Hamamatsu is in Japan.,1
It is the case either that the city of Wroclaw is in China or that the city of Wroclaw is in Poland.,1
It is the case either that the city of Shijiazhuang is in Brazil or that the city of Shijiazhuang is in China.,1
It is the case either that the city of Zhanjiang is in India or that the city of Zhanjiang is in Japan.,0
It is the case either that the city of Maoming is in Brazil or that the city of Maoming is in Iraq.,0
It is the case either that the city of Rajshahi is in Bangladesh or that the city of Rajshahi is in Pakistan.,1
It is the case either that the city of Cancun is in Myanmar or that the city of Cancun is in China.,0
It is the case either that the city of Dalian is in Canada or that the city of Dalian is in China.,1
It is the case either that the city of Bauchi is in Iran or that the city of Bauchi is in Turkey.,0
It is the case either that the city of Detroit is in the United States or that the city of Detroit is in Brazil.,1
It is the case either that the city of Mississauga is in Canada or that the city of Mississauga is in India.,1
It is the case either that the city of Thiruvananthapuram is in India or that the city of Thiruvananthapuram is in Egypt.,1
It is the case either that the city of Asuncion is in India or that the city of Asuncion is in Nigeria.,0
It is the case either that the city of Omdurman is in Sudan or that the city of Omdurman is in China.,1
It is the case either that the city of Kawaguchi is in Japan or that the city of Kawaguchi is in Vietnam.,1
It is the case either that the city of Nova Iguacu is in Brazil or that the city of Nova Iguacu is in Sudan.,1
It is the case either that the city of Okayama is in China or that the city of Okayama is in Russia.,0
It is the case either that the city of Khabarovsk Vtoroy is in India or that the city of Khabarovsk Vtoroy is in Russia.,1
It is the case either that the city of Ganzhou is in South India or that the city of Ganzhou is in Korea.,0
It is the case either that the city of Kota Kinabalu is in Malaysia or that the city of Kota Kinabalu is in India.,1
It is the case either that the city of Kuala Lumpur is in Canada or that the city of Kuala Lumpur is in Malaysia.,1
It is the case either that the city of Munich is in China or that the city of Munich is in Iraq.,0
It is the case either that the city of Wroclaw is in Iran or that the city of Wroclaw is in Poland.,1
It is the case either that the city of Karaj is in Iran or that the city of Karaj is in Philippines.,1
It is the case either that the city of Bhilai is in Venezuela or that the city of Bhilai is in China.,0
It is the case either that the city of Kashgar is in China or that the city of Kashgar is in Philippines.,1
It is the case either that the city of New Kingston is in South Africa or that the city of New Kingston is in Mexico.,0
It is the case either that the city of Huzhou is in Germany or that the city of Huzhou is in Turkey.,0
It is the case either that the city of Ulsan is in South Africa or that the city of Ulsan is in Korea.,0
It is the case either that the city of Linfen is in India or that the city of Linfen is in Iran.,0
It is the case either that the city of Konya is in States or that the city of Konya is in Russia.,0
It is the case either that the city of Pingliang is in Tanzania or that the city of Pingliang is in Kyrgyzstan.,0
It is the case either that the city of Zhanjiang is in China or that the city of Zhanjiang is in India.,0
It is the case either that the city of Barquisimeto is in Venezuela or that the city of Barquisimeto is in China.,1
It is the case either that the city of Maracaibo is in Venezuela or that the city of Maracaibo is in States.,1
It is the case either that the city of Makati City is in the Philippines or that the city of Makati City is in China.,1
It is the case either that the city of Brasilia is in China or that the city of Brasilia is in Brazil.,1
It is the case either that the city of Ta'if is in Korea or that the city of Ta'if is in Venezuela.,0
It is the case either that the city of Qom is in China or that the city of Qom is in Iran.,1
It is the case either that the city of Panzhihua is in Sudan or that the city of Panzhihua is in Iran.,0
It is the case either that the city of Dhanbad is in India or that the city of Dhanbad is in Kenya.,0
It is the case either that the city of Porto Velho is in Emirates or that the city of Porto Velho is in Algeria.,0
It is the case either that the city of Tianjin is in China or that the city of Tianjin is in India.,1
It is the case either that the city of Accra is in India or that the city of Accra is in China.,0
It is the case either that the city of Mar del Plata is in China or that the city of Mar del Plata is in Nigeria.,0
It is the case either that the city of Linyi is in Iraq or that the city of Linyi is in Ukraine.,0
It is the case either that the city of Latakia is in Syria or that the city of Latakia is in Brazil.,1
It is the case either that the city of Ouagadougou is in China or that the city of Ouagadougou is in Iran.,0
It is the case either that the city of Niamey is in Niger or that the city of Niamey is in Korea.,1
It is the case either that the city of Maceio is in China or that the city of Maceio is in India.,0
It is the case either that the city of Bulawayo is in China or that the city of Bulawayo is in Vietnam.,0
It is the case either that the city of Lahore is in China or that the city of Lahore is in States.,0
It is the case either that the city of Jiaozuo is in Bangladesh or that the city of Jiaozuo is in China.,0
It is the case either that the city of Johor Bahru is in Malaysia or that the city of Johor Bahru is in China.,1
It is the case either that the city of Kampung Baru Subang is in the Philippines or that the city of Kampung Baru Subang is in China.,0
It is the case either that the city of Salta is in Cameroon or that the city of Salta is in Argentina.,1
It is the case either that the city of Krasnodar is in South Africa or that the city of Krasnodar is in Brazil.,0
It is the case either that the city of Jiaozhou is in Germany or that the city of Jiaozhou is in China.,1
It is the case either that the city of Bogor is in South China or that the city of Bogor is in Korea.,0
It is the case either that the city of Qinzhou is in Algeria or that the city of Qinzhou is in China.,1
It is the case either that the city of Leipzig is in Germany or that the city of Leipzig is in China.,1
It is the case either that the city of Juiz de Fora is in India or that the city of Juiz de Fora is in Brazil.,1
It is the case either that the city of Abobo is in India or that the city of Abobo is in Iran.,0
It is the case either that the city of Tembisa is in South Africa or that the city of Tembisa is in India.,1
It is the case either that the city of Sanming is in Afghanistan or that the city of Sanming is in Bulgaria.,0
It is the case either that the city of Karachi is in Japan or that the city of Karachi is in India.,0
It is the case either that the city of Kunshan is in Korea or that the city of Kunshan is in Russia.,0
It is the case either that the city of Goeteborg is in Colombia or that the city of Goeteborg is in Sweden.,1
It is the case either that the city of Diyarbakir is in Africa or that the city of Diyarbakir is in Turkey.,1
It is the case either that the city of Jiamusi is in China or that the city of Jiamusi is in Nigeria.,1
It is the case either that the city of Balikpapan is in Japan or that the city of Balikpapan is in China.,0
It is the case either that the city of Petaling Jaya is in Bosnia and Herzegovina or that the city of Petaling Jaya is in Niger.,0
It is the case either that the city of Laiwu is in China or that the city of Laiwu is in India.,1
It is the case either that the city of Juiz de Fora is in Latvia or that the city of Juiz de Fora is in India.,0
It is the case either that the city of Dubai is in the United States or that the city of Dubai is in China.,0
It is the case either that the city of Mogadishu is in Iran or that the city of Mogadishu is in Haiti.,0
It is the case either that the city of Sanming is in Bulgaria or that the city of Sanming is in China.,0
It is the case either that the city of Jiaozhou is in China or that the city of Jiaozhou is in Korea.,1
It is the case either that the city of Pontianak is in India or that the city of Pontianak is in States.,0
It is the case either that the city of Kawaguchi is in Indonesia or that the city of Kawaguchi is in Ecuador.,0
It is the case either that the city of Yerevan is in Philippines or that the city of Yerevan is in Armenia.,1
It is the case either that the city of Liuzhou is in China or that the city of Liuzhou is in Kenya.,1
It is the case either that the city of Jambi City is in China or that the city of Jambi City is in Indonesia.,1
It is the case either that the city of Jiangyin is in Brazil or that the city of Jiangyin is in China.,1
It is the case either that the city of Shah Alam is in Malaysia or that the city of Shah Alam is in China.,1
It is the case either that the city of Dalian is in Philippines or that the city of Dalian is in China.,1
It is the case either that the city of Ar Raqqah is in Mexico or that the city of Ar Raqqah is in Iraq.,0
It is the case either that the city of Shymkent is in China or that the city of Shymkent is in Ukraine.,0
It is the case either that the city of Al Basrah al Qadimah is in China or that the city of Al Basrah al Qadimah is in India.,0
It is the case either that the city of Mazar-e Sharif is in Afghanistan or that the city of Mazar-e Sharif is in China.,1
It is the case either that the city of Anshan is in Kenya or that the city of Anshan is in China.,1
It is the case either that the city of Stockholm is in Sweden or that the city of Stockholm is in Bulgaria.,1
It is the case either that the city of Fes is in India or that the city of Fes is in Morocco.,1
It is the case either that the city of Albuquerque is in the United States or that the city of Albuquerque is in Ukraine.,1
It is the case either that the city of Kyoto is in Arabia or that the city of Kyoto is in China.,0
It is the case either that the city of Sorocaba is in Brazil or that the city of Sorocaba is in India.,1
