statement,label
It is the case either that the Spanish word 'ayudar' means 'to 'nothing' or that the Spanish word 'ayudar' means help'.,1
It is the case either that the Spanish word 'plata' means 'silver' or that the Spanish word 'plata' means 'thin'.,1
It is the case either that the Spanish word 'rojo' means 'corner' or that the Spanish word 'rojo' means 'red'.,1
It is the case either that the Spanish word 'hola' means 'donkey' or that the Spanish word 'hola' means 'hello'.,1
It is the case either that the Spanish word 'piedra' means 'stone' or that the Spanish word 'piedra' means 'cook'.,1
It is the case either that the Spanish word 'nuevo' means 'new' or that the Spanish word 'nuevo' means 'dog'.,1
It is the case either that the Spanish word 'vender' means 'to sell' or that the Spanish word 'vender' means have'.,1
It is the case either that the Spanish word 'cuello' means 'neck' or that the Spanish word 'cuello' means multiply'.,1
It is the case either that the Spanish word 'creer' means 'to fly' or that the Spanish word 'creer' means 'friend'.,0
It is the case either that the Spanish word 'hacer' means 'sun' or that the Spanish word 'hacer' means 'neck'.,0
It is the case either that the Spanish word 'lanzar' means 'to 'giraffe' or that the Spanish word 'lanzar' means throw'.,1
It is the case either that the Spanish word 'miedo' means ask' or that the Spanish word 'miedo' means 'fear'.,1
It is the case either that the Spanish word 'conjunto' means 'zebra' or that the Spanish word 'conjunto' means 'son'.,0
It is the case either that the Spanish word 'vecino' means 'neighbor' or that the Spanish word 'vecino' means 'danger'.,1
It is the case either that the Spanish word 'mar' means 'sea' or that the Spanish word 'mar' means 'temperature'.,1
It is the case either that the Spanish word 'calamar' means 'history' or that the Spanish word 'calamar' means 'squid'.,1
It is the case either that the Spanish word 'planta' means 'cloud' or that the Spanish word 'planta' means 'now'.,0
It is the case either that the Spanish word 'dar' means 'list' or that the Spanish word 'dar' means 'before'.,0
It is the case either that the Spanish word 'medir' means 'to carry' or that the Spanish word 'medir' means 'south'.,0
It is the case either that the Spanish word 'corto' means 'coat' or that the Spanish word 'corto' means 'letter'.,0
It is the case either that the Spanish word 'hombro' means have' or that the Spanish word 'hombro' means 'shoulder'.,1
It is the case either that the Spanish word 'cuello' means 'neck' or that the Spanish word 'cuello' means 'history'.,1
It is the case either that the Spanish word 'coche' means 'car' or that the Spanish word 'coche' means 'and'.,1
It is the case either that the Spanish word 'caliente' means 'hot' or that the Spanish word 'caliente' means build'.,1
It is the case either that the Spanish word 'hombre' means 'before' or that the Spanish word 'hombre' means 'simple'.,0
It is the case either that the Spanish word 'manzana' means 'third' or that the Spanish word 'manzana' means 'hand'.,0
It is the case either that the Spanish word 'opuesta' means 'dress' or that the Spanish word 'opuesta' means think'.,0
It is the case either that the Spanish word 'problema' means 'moment' or that the Spanish word 'problema' means 'problem'.,1
It is the case either that the Spanish word 'pronto' means 'to 'soldier' or that the Spanish word 'pronto' means die'.,0
It is the case either that the Spanish word 'pato' means 'shoulder' or that the Spanish word 'pato' means 'large'.,0
It is the case either that the Spanish word 'espacio' means 'to measure' or that the Spanish word 'espacio' means 'insect'.,0
It is the case either that the Spanish word 'joven' means 'hot' or that the Spanish word 'joven' means 'beauty'.,0
It is the case either that the Spanish word 'tarjeta' means 'eye' or that the Spanish word 'tarjeta' means 'bear'.,0
It is the case either that the Spanish word 'vender' means 'to sell' or that the Spanish word 'vender' means 'week'.,1
It is the case either that the Spanish word 'fuego' means 'fire' or that the Spanish word 'fuego' means 'sister'.,1
It is the case either that the Spanish word 'sonrisa' means 'horse' or that the Spanish word 'sonrisa' means 'smile'.,1
It is the case either that the Spanish word 'insecto' means 'old' or that the Spanish word 'insecto' means 'then'.,0
It is the case either that the Spanish word 'guerra' means 'book' or that the Spanish word 'guerra' means 'example'.,0
It is the case either that the Spanish word 'ayudar' means 'to help' or that the Spanish word 'ayudar' means 'enemy'.,1
It is the case either that the Spanish word 'continuar' means 'body' or that the Spanish word 'continuar' means 'coat'.,0
It is the case either that the Spanish word 'abierto' means 'open' or that the Spanish word 'abierto' means 'bread'.,1
It is the case either that the Spanish word 'frase' means 'paper' or that the Spanish word 'frase' means 'chair'.,0
It is the case either that the Spanish word 'lado' means find' or that the Spanish word 'lado' means 'equal'.,0
It is the case either that the Spanish word 'nube' means 'to 'sister' or that the Spanish word 'nube' means write'.,0
It is the case either that the Spanish word 'mundo' means 'nature' or that the Spanish word 'mundo' means 'zebra'.,0
It is the case either that the Spanish word 'todo' means 'all' or that the Spanish word 'todo' means 'clock'.,1
It is the case either that the Spanish word 'agua' means read' or that the Spanish word 'agua' means 'water'.,1
It is the case either that the Spanish word 'ocupado' means have' or that the Spanish word 'ocupado' means 'busy'.,1
It is the case either that the Spanish word 'hielo' means 'place' or that the Spanish word 'hielo' means 'ice'.,1
It is the case either that the Spanish word 'caminar' means 'to eat' or that the Spanish word 'caminar' means walk'.,1
It is the case either that the Spanish word 'nada' means die' or that the Spanish word 'nada' means 'nothing'.,1
It is the case either that the Spanish word 'ola' means 'order' or that the Spanish word 'ola' means 'wave'.,1
It is the case either that the Spanish word 'tarde' means 'wave' or that the Spanish word 'tarde' means 'hand'.,0
It is the case either that the Spanish word 'seguro' means 'danger' or that the Spanish word 'seguro' means 'test'.,0
It is the case either that the Spanish word 'famoso' means 'to believe' or that the Spanish word 'famoso' means 'sister'.,0
It is the case either that the Spanish word 'comer' means 'to see' or that the Spanish word 'comer' means eat'.,1
It is the case either that the Spanish word 'quemar' means 'hot' or that the Spanish word 'quemar' means 'history'.,0
It is the case either that the Spanish word 'caminar' means 'to 'fear' or that the Spanish word 'caminar' means walk'.,1
It is the case either that the Spanish word 'ley' means 'cow' or that the Spanish word 'ley' means 'dog'.,0
It is the case either that the Spanish word 'siete' means 'smile' or that the Spanish word 'siete' means 'seven'.,1
It is the case either that the Spanish word 'perdido' means 'teeth' or that the Spanish word 'perdido' means 'test'.,0
It is the case either that the Spanish word 'y' means 'and' or that the Spanish word 'y' means 'history'.,1
It is the case either that the Spanish word 'conejo' means 'rabbit' or that the Spanish word 'conejo' means 'iron'.,1
It is the case either that the Spanish word 'delgado' means 'eye' or that the Spanish word 'delgado' means 'thin'.,1
It is the case either that the Spanish word 'tener' means 'to believe' or that the Spanish word 'tener' means have'.,1
It is the case either that the Spanish word 'decir' means 'order' or that the Spanish word 'decir' means 'always'.,0
It is the case either that the Spanish word 'dinero' means 'life' or that the Spanish word 'dinero' means 'mouth'.,0
It is the case either that the Spanish word 'grande' means 'to ask' or that the Spanish word 'grande' means 'black'.,0
It is the case either that the Spanish word 'enemigo' means send' or that the Spanish word 'enemigo' means 'enemy'.,1
It is the case either that the Spanish word 'esclavo' means 'old' or that the Spanish word 'esclavo' means 'slave'.,1
It is the case either that the Spanish word 'comer' means 'to eat' or that the Spanish word 'comer' means 'too'.,1
It is the case either that the Spanish word 'muy' means write' or that the Spanish word 'muy' means 'temperature'.,0
It is the case either that the Spanish word 'cerdo' means 'silver' or that the Spanish word 'cerdo' means 'wave'.,0
It is the case either that the Spanish word 'papel' means 'too' or that the Spanish word 'papel' means 'paper'.,1
It is the case either that the Spanish word 'sur' means 'teeth' or that the Spanish word 'sur' means 'south'.,1
It is the case either that the Spanish word 'manzana' means 'hand' or that the Spanish word 'manzana' means 'south'.,0
It is the case either that the Spanish word 'esclavo' means hear' or that the Spanish word 'esclavo' means 'slave'.,1
It is the case either that the Spanish word 'sal' means 'horse' or that the Spanish word 'sal' means 'iron'.,0
It is the case either that the Spanish word 'parte' means 'part' or that the Spanish word 'parte' means 'bear'.,1
It is the case either that the Spanish word 'espalda' means 'light' or that the Spanish word 'espalda' means 'back'.,1
It is the case either that the Spanish word 'joven' means 'hot' or that the Spanish word 'joven' means swim'.,0
It is the case either that the Spanish word 'bueno' means 'time' or that the Spanish word 'bueno' means 'good'.,1
It is the case either that the Spanish word 'venir' means 'to know' or that the Spanish word 'venir' means 'dry'.,0
It is the case either that the Spanish word 'lobo' means 'leg' or that the Spanish word 'lobo' means write'.,0
It is the case either that the Spanish word 'diccionario' means 'life' or that the Spanish word 'diccionario' means 'dictionary'.,1
It is the case either that the Spanish word 'cinco' means 'letter' or that the Spanish word 'cinco' means 'five'.,1
It is the case either that the Spanish word 'viejo' means 'skin' or that the Spanish word 'viejo' means 'old'.,1
It is the case either that the Spanish word 'caliente' means 'hot' or that the Spanish word 'caliente' means 'land'.,1
It is the case either that the Spanish word 'agua' means 'problem' or that the Spanish word 'agua' means 'water'.,1
It is the case either that the Spanish word 'feliz' means 'second' or that the Spanish word 'feliz' means 'then'.,0
It is the case either that the Spanish word 'venir' means 'to know' or that the Spanish word 'venir' means 'neck'.,0
It is the case either that the Spanish word 'naturaleza' means 'to buy' or that the Spanish word 'naturaleza' means 'eye'.,0
It is the case either that the Spanish word 'hielo' means 'ice' or that the Spanish word 'hielo' means 'before'.,1
It is the case either that the Spanish word 'pagar' means 'to 'dark' or that the Spanish word 'pagar' means pay'.,1
It is the case either that the Spanish word 'querer' means 'of' or that the Spanish word 'querer' means 'silver'.,0
It is the case either that the Spanish word 'hacer' means 'thing' or that the Spanish word 'hacer' means 'lost'.,0
It is the case either that the Spanish word 'ojo' means 'whale' or that the Spanish word 'ojo' means 'order'.,0
It is the case either that the Spanish word 'matar' means 'simple' or that the Spanish word 'matar' means 'bread'.,0
It is the case either that the Spanish word 'diez' means 'ten' or that the Spanish word 'diez' means 'seven'.,1
It is the case either that the Spanish word 'rey' means 'but' or that the Spanish word 'rey' means 'king'.,1
It is the case either that the Spanish word 'tener' means 'to have' or that the Spanish word 'tener' means 'sun'.,1
It is the case either that the Spanish word 'estudiante' means 'student' or that the Spanish word 'estudiante' means give'.,1
It is the case either that the Spanish word 'grande' means 'to 'dry' or that the Spanish word 'grande' means ask'.,0
It is the case either that the Spanish word 'presente' means 'present' or that the Spanish word 'presente' means 'light'.,1
It is the case either that the Spanish word 'presente' means 'present' or that the Spanish word 'presente' means 'enemy'.,1
It is the case either that the Spanish word 'demasiado' means 'wing' or that the Spanish word 'demasiado' means 'too'.,1
It is the case either that the Spanish word 'ley' means 'dog' or that the Spanish word 'ley' means walk'.,0
It is the case either that the Spanish word 'seco' means 'hope' or that the Spanish word 'seco' means 'book'.,0
It is the case either that the Spanish word 'nariz' means ask' or that the Spanish word 'nariz' means 'giraffe'.,0
It is the case either that the Spanish word 'conectar' means 'to save' or that the Spanish word 'conectar' means connect'.,1
It is the case either that the Spanish word 'soldado' means pay' or that the Spanish word 'soldado' means 'soldier'.,1
It is the case either that the Spanish word 'azul' means imagine' or that the Spanish word 'azul' means 'eye'.,0
It is the case either that the Spanish word 'ocho' means 'too' or that the Spanish word 'ocho' means 'fire'.,0
It is the case either that the Spanish word 'cabra' means 'money' or that the Spanish word 'cabra' means 'first'.,0
It is the case either that the Spanish word 'decidir' means 'to 'mouth' or that the Spanish word 'decidir' means give'.,0
It is the case either that the Spanish word 'comer' means 'to eat' or that the Spanish word 'comer' means 'water'.,1
It is the case either that the Spanish word 'alto' means 'early' or that the Spanish word 'alto' means 'space'.,0
It is the case either that the Spanish word 'dedo' means 'egg' or that the Spanish word 'dedo' means 'finger'.,1
It is the case either that the Spanish word 'medir' means 'to 'skin' or that the Spanish word 'medir' means carry'.,0
It is the case either that the Spanish word 'oferta' means 'offer' or that the Spanish word 'oferta' means 'wind'.,1
It is the case either that the Spanish word 'alto' means 'iron' or that the Spanish word 'alto' means 'space'.,0
It is the case either that the Spanish word 'problema' means 'problem' or that the Spanish word 'problema' means 'story'.,1
It is the case either that the Spanish word 'historia' means 'red' or that the Spanish word 'historia' means 'history'.,1
It is the case either that the Spanish word 'ejemplo' means 'example' or that the Spanish word 'ejemplo' means 'then'.,1
It is the case either that the Spanish word 'querer' means 'leg' or that the Spanish word 'querer' means 'of'.,0
It is the case either that the Spanish word 'norte' means 'north' or that the Spanish word 'norte' means 'city'.,1
It is the case either that the Spanish word 'nariz' means 'giraffe' or that the Spanish word 'nariz' means know'.,0
It is the case either that the Spanish word 'ayudar' means 'to 'dry' or that the Spanish word 'ayudar' means help'.,1
It is the case either that the Spanish word 'sol' means pay' or that the Spanish word 'sol' means 'sun'.,1
It is the case either that the Spanish word 'luna' means 'letter' or that the Spanish word 'luna' means eat'.,0
It is the case either that the Spanish word 'familia' means eat' or that the Spanish word 'familia' means 'family'.,1
It is the case either that the Spanish word 'nueve' means 'now' or that the Spanish word 'nueve' means 'stone'.,0
It is the case either that the Spanish word 'pato' means 'wolf' or that the Spanish word 'pato' means 'whale'.,0
It is the case either that the Spanish word 'dientes' means 'leg' or that the Spanish word 'dientes' means 'hope'.,0
It is the case either that the Spanish word 'dos' means 'wing' or that the Spanish word 'dos' means 'enemy'.,0
It is the case either that the Spanish word 'pronto' means 'to 'beauty' or that the Spanish word 'pronto' means die'.,0
It is the case either that the Spanish word 'crecer' means 'to win' or that the Spanish word 'crecer' means grow'.,1
It is the case either that the Spanish word 'mientras' means 'while' or that the Spanish word 'mientras' means 'dress'.,1
It is the case either that the Spanish word 'decir' means 'order' or that the Spanish word 'decir' means find'.,0
It is the case either that the Spanish word 'concha' means 'fear' or that the Spanish word 'concha' means 'shell'.,1
It is the case either that the Spanish word 'cordero' means 'fat' or that the Spanish word 'cordero' means 'simple'.,0
It is the case either that the Spanish word 'oscuro' means 'simple' or that the Spanish word 'oscuro' means 'dark'.,1
It is the case either that the Spanish word 'barco' means 'hello' or that the Spanish word 'barco' means choose'.,0
It is the case either that the Spanish word 'pato' means 'sun' or that the Spanish word 'pato' means 'wolf'.,0
It is the case either that the Spanish word 'usar' means 'to fight' or that the Spanish word 'usar' means 'son'.,0
It is the case either that the Spanish word 'oferta' means eat' or that the Spanish word 'oferta' means 'offer'.,1
It is the case either that the Spanish word 'derecho' means connect' or that the Spanish word 'derecho' means 'summer'.,0
It is the case either that the Spanish word 'decidir' means 'to believe' or that the Spanish word 'decidir' means give'.,0
It is the case either that the Spanish word 'tortuga' means 'dry' or that the Spanish word 'tortuga' means 'fat'.,0
It is the case either that the Spanish word 'mezclar' means 'to 'son' or that the Spanish word 'mezclar' means mix'.,1
It is the case either that the Spanish word 'madre' means 'mother' or that the Spanish word 'madre' means 'first'.,1
It is the case either that the Spanish word 'volar' means 'to hear' or that the Spanish word 'volar' means 'large'.,0
It is the case either that the Spanish word 'soldado' means 'soldier' or that the Spanish word 'soldado' means 'name'.,1
It is the case either that the Spanish word 'oso' means 'market' or that the Spanish word 'oso' means 'bear'.,1
It is the case either that the Spanish word 'hola' means 'hello' or that the Spanish word 'hola' means 'third'.,1
It is the case either that the Spanish word 'ruido' means 'noise' or that the Spanish word 'ruido' means 'name'.,1
It is the case either that the Spanish word 'jugar' means 'to play' or that the Spanish word 'jugar' means die'.,1
It is the case either that the Spanish word 'anguila' means 'south' or that the Spanish word 'anguila' means 'lost'.,0
It is the case either that the Spanish word 'crecer' means 'to buy' or that the Spanish word 'crecer' means grow'.,1
It is the case either that the Spanish word 'agudo' means 'sharp' or that the Spanish word 'agudo' means govern'.,1
It is the case either that the Spanish word 'tigre' means 'cow' or that the Spanish word 'tigre' means make'.,0
It is the case either that the Spanish word 'verano' means 'to push' or that the Spanish word 'verano' means 'result'.,0
It is the case either that the Spanish word 'cabra' means connect' or that the Spanish word 'cabra' means 'money'.,0
It is the case either that the Spanish word 'ejemplo' means 'city' or that the Spanish word 'ejemplo' means 'example'.,1
It is the case either that the Spanish word 'cuello' means 'neck' or that the Spanish word 'cuello' means 'hope'.,1
It is the case either that the Spanish word 'mil' means 'to make' or that the Spanish word 'mil' means eat'.,0
It is the case either that the Spanish word 'luz' means 'old' or that the Spanish word 'luz' means 'week'.,0
It is the case either that the Spanish word 'directo' means 'to 'one' or that the Spanish word 'directo' means eat'.,0
It is the case either that the Spanish word 'oso' means 'bear' or that the Spanish word 'oso' means 'glass'.,1
It is the case either that the Spanish word 'naturaleza' means 'to buy' or that the Spanish word 'naturaleza' means 'history'.,0
It is the case either that the Spanish word 'libro' means 'industry' or that the Spanish word 'libro' means 'seven'.,0
It is the case either that the Spanish word 'suelo' means 'silver' or that the Spanish word 'suelo' means 'ground'.,1
It is the case either that the Spanish word 'pensar' means 'to 'word' or that the Spanish word 'pensar' means think'.,1
It is the case either that the Spanish word 'rosa' means 'rose' or that the Spanish word 'rosa' means 'dictionary'.,1
It is the case either that the Spanish word 'calamar' means 'squid' or that the Spanish word 'calamar' means 'chair'.,1
It is the case either that the Spanish word 'verano' means 'to 'good' or that the Spanish word 'verano' means push'.,0
It is the case either that the Spanish word 'gris' means 'history' or that the Spanish word 'gris' means 'example'.,0
It is the case either that the Spanish word 'cabeza' means 'head' or that the Spanish word 'cabeza' means 'nature'.,1
It is the case either that the Spanish word 'maravilla' means 'enemy' or that the Spanish word 'maravilla' means 'bell'.,0
It is the case either that the Spanish word 'casa' means 'to 'dry' or that the Spanish word 'casa' means make'.,0
It is the case either that the Spanish word 'experimento' means 'dark' or that the Spanish word 'experimento' means 'simple'.,0
It is the case either that the Spanish word 'conectar' means 'to 'market' or that the Spanish word 'conectar' means connect'.,1
It is the case either that the Spanish word 'jirafa' means think' or that the Spanish word 'jirafa' means 'giraffe'.,1
It is the case either that the Spanish word 'naturaleza' means 'to buy' or that the Spanish word 'naturaleza' means 'oil'.,0
It is the case either that the Spanish word 'ejemplo' means 'half' or that the Spanish word 'ejemplo' means 'example'.,1
It is the case either that the Spanish word 'sal' means 'second' or that the Spanish word 'sal' means 'horse'.,0
It is the case either that the Spanish word 'cola' means 'order' or that the Spanish word 'cola' means 'name'.,0
It is the case either that the Spanish word 'fuerte' means 'dress' or that the Spanish word 'fuerte' means 'test'.,0
It is the case either that the Spanish word 'joven' means 'hot' or that the Spanish word 'joven' means 'slave'.,0
It is the case either that the Spanish word 'sol' means 'sun' or that the Spanish word 'sol' means 'free'.,1
It is the case either that the Spanish word 'cordero' means 'hello' or that the Spanish word 'cordero' means 'fat'.,0
It is the case either that the Spanish word 'experimento' means 'dark' or that the Spanish word 'experimento' means write'.,0
It is the case either that the Spanish word 'conejo' means 'sister' or that the Spanish word 'conejo' means 'rabbit'.,1
It is the case either that the Spanish word 'vecino' means 'neighbor' or that the Spanish word 'vecino' means 'finger'.,1
It is the case either that the Spanish word 'dientes' means 'egg' or that the Spanish word 'dientes' means 'hope'.,0
It is the case either that the Spanish word 'brazo' means 'arm' or that the Spanish word 'brazo' means 'body'.,1
It is the case either that the Spanish word 'maravilla' means 'place' or that the Spanish word 'maravilla' means 'bell'.,0
It is the case either that the Spanish word 'pierna' means 'nothing' or that the Spanish word 'pierna' means 'leg'.,1
It is the case either that the Spanish word 'huevo' means choose' or that the Spanish word 'huevo' means 'egg'.,1
It is the case either that the Spanish word 'decir' means 'wave' or that the Spanish word 'decir' means 'order'.,0
It is the case either that the Spanish word 'boca' means 'mouth' or that the Spanish word 'boca' means 'light'.,1
