statement,label
It is the case either that the inventor Georges Claude lived in the U.S or that the inventor Georges Claude lived in France.,1
It is the case either that the inventor Albert Ghiorso lived in the U.S or that the inventor Albert Ghiorso lived in the U.K.,1
It is the case either that the inventor Jack Kilby lived in the U.S or that the inventor Jack Kilby lived in Poland/France.,1
It is the case either that the inventor Gustaf Dalén lived in the U.S or that the inventor Gustaf Dalén lived in Germany.,0
It is the case either that the inventor Leonardo da Vinci lived in Germany or that the inventor Leonardo da Vinci lived in Poland/France.,0
It is the case either that the inventor Maria Telkes lived in Germany or that the inventor Maria Telkes lived in Hungary.,0
It is the case either that the inventor David Schwarz lived in Russia or that the inventor David Schwarz lived in Croatia.,1
It is the case either that the inventor Benjamin Rubin lived in the U.S or that the inventor Benjamin Rubin lived in Germany.,1
It is the case either that the inventor Joseph Aspdin lived in Switzerland or that the inventor Joseph Aspdin lived in Italy.,0
It is the case either that the inventor Sir Sandford Fleming lived in Germany or that the inventor Sir Sandford Fleming lived in the U.S.,0
It is the case either that the inventor Elisha Gray lived in Austria/the U.S or that the inventor Elisha Gray lived in France.,0
It is the case either that the inventor Elisha Gray lived in Canada or that the inventor Elisha Gray lived in the U.S.,1
It is the case either that the inventor James West lived in Russia or that the inventor James West lived in the U.S.,1
It is the case either that the inventor Jacob Perkins lived in Poland/France or that the inventor Jacob Perkins lived in the U.S.,1
It is the case either that the inventor Benjamin Franklin lived in the U.S or that the inventor Benjamin Franklin lived in the U.K.,1
It is the case either that the inventor Albert Ghiorso lived in the U.S or that the inventor Albert Ghiorso lived in the U.K.,0
It is the case either that the inventor Valdemar Poulsen lived in the U.S or that the inventor Valdemar Poulsen lived in Scotland.,0
It is the case either that the inventor Ferdinand von Zeppelin lived in the U.S or that the inventor Ferdinand von Zeppelin lived in France.,0
It is the case either that the inventor Charles Macintosh lived in Italy or that the inventor Charles Macintosh lived in the U.S.,0
It is the case either that the inventor William Sturgeon lived in Switzerland or that the inventor William Sturgeon lived in the U.K.,1
It is the case either that the inventor Charles Cros lived in Canada or that the inventor Charles Cros lived in France.,1
It is the case either that the inventor Sir Isaac Newton lived in the U.S or that the inventor Sir Isaac Newton lived in the U.K.,0
It is the case either that the inventor Thomas Wedgwood lived in Finland or that the inventor Thomas Wedgwood lived in the U.S.,0
It is the case either that the inventor Evangelista Torricelli lived in Germany or that the inventor Evangelista Torricelli lived in the U.S.,0
It is the case either that the inventor John Logie Baird lived in Denmark or that the inventor John Logie Baird lived in Japan.,0
It is the case either that the inventor Joseph Marie Jacquard lived in the U.S or that the inventor Joseph Marie Jacquard lived in France.,1
It is the case either that the inventor Ruth Handler lived in the U.S or that the inventor Ruth Handler lived in the U.K.,1
It is the case either that the inventor Shinya Yamanaka lived in the U.K or that the inventor Shinya Yamanaka lived in Japan.,1
It is the case either that the inventor Leon Theremin lived in Russia or that the inventor Leon Theremin lived in Germany.,0
It is the case either that the inventor Sergey Brin and Larry Page lived in the U.S or that the inventor Sergey Brin and Larry Page lived in Canada.,1
It is the case either that the inventor Ada Lovelace lived in the U.S or that the inventor Ada Lovelace lived in the U.K.,0
It is the case either that the inventor Charles Macintosh lived in Hungary or that the inventor Charles Macintosh lived in the U.S.,0
It is the case either that the inventor Benjamin Holt lived in the U.K or that the inventor Benjamin Holt lived in the U.S.,1
It is the case either that the inventor Édouard-Léon Scott de Martinville lived in France or that the inventor Édouard-Léon Scott de Martinville lived in the U.S.,1
It is the case either that the inventor Joseph Henry lived in the U.K or that the inventor Joseph Henry lived in Germany.,0
It is the case either that the inventor Hans Berger lived in Hungary/the U.S or that the inventor Hans Berger lived in Germany.,1
It is the case either that the inventor Marie Curie lived in the U.S or that the inventor Marie Curie lived in Poland/France.,1
It is the case either that the inventor Marie Curie lived in Hungary or that the inventor Marie Curie lived in the U.S.,0
It is the case either that the inventor Shinya Yamanaka lived in Japan or that the inventor Shinya Yamanaka lived in Germany.,1
It is the case either that the inventor Galileo Galilei lived in the U.K or that the inventor Galileo Galilei lived in Italy.,1
It is the case either that the inventor Bartolomeo Cristofori lived in the U.S or that the inventor Bartolomeo Cristofori lived in Germany.,0
It is the case either that the inventor Daniel Fahrenheit lived in Sweden or that the inventor Daniel Fahrenheit lived in Poland/Germany.,1
It is the case either that the inventor Alfred Nobel lived in the U.K or that the inventor Alfred Nobel lived in Sweden.,1
It is the case either that the inventor Rudolf Diesel lived in the U.K or that the inventor Rudolf Diesel lived in the U.S.,0
It is the case either that the inventor Whitcomb Judson lived in China or that the inventor Whitcomb Judson lived in the U.S.,1
It is the case either that the inventor John Ambrose Fleming lived in the U.S or that the inventor John Ambrose Fleming lived in the Netherlands.,0
It is the case either that the inventor Ralph H. Baer lived in the Netherlands or that the inventor Ralph H. Baer lived in France.,0
It is the case either that the inventor Alexander Graham Bell lived in Scotland/Canada/the U.S or that the inventor Alexander Graham Bell lived in Japan.,1
It is the case either that the inventor John Shepherd-Barron lived in Scotland or that the inventor John Shepherd-Barron lived in Scotland/Canada/the U.S.,1
It is the case either that the inventor Alec Jeffreys lived in the U.S or that the inventor Alec Jeffreys lived in France.,0
It is the case either that the inventor Édouard-Léon Scott de Martinville lived in France or that the inventor Édouard-Léon Scott de Martinville lived in the U.K.,1
It is the case either that the inventor Yvonne Brill lived in the U.K or that the inventor Yvonne Brill lived in Canada.,1
It is the case either that the inventor Frederick Walton lived in Italy or that the inventor Frederick Walton lived in the U.K.,1
It is the case either that the inventor Charles Cros lived in Canada or that the inventor Charles Cros lived in France.,1
It is the case either that the inventor Joseph Marie Jacquard lived in the Netherlands or that the inventor Joseph Marie Jacquard lived in the U.S.,0
It is the case either that the inventor Philo Farnsworth lived in the U.K or that the inventor Philo Farnsworth lived in Germany.,0
It is the case either that the inventor Henry Bessemer lived in Russia or that the inventor Henry Bessemer lived in the U.K.,1
It is the case either that the inventor John von Neumann lived in Switzerland or that the inventor John von Neumann lived in Hungary/the U.S.,1
It is the case either that the inventor Karl Landsteiner lived in the U.S or that the inventor Karl Landsteiner lived in the U.K.,0
It is the case either that the inventor Henry Bessemer lived in Switzerland or that the inventor Henry Bessemer lived in the U.K.,1
It is the case either that the inventor Florence Parpart lived in France or that the inventor Florence Parpart lived in the U.K.,0
It is the case either that the inventor Lester Wire lived in the U.S or that the inventor Lester Wire lived in the Netherlands.,1
It is the case either that the inventor Joseph Aspdin lived in Switzerland or that the inventor Joseph Aspdin lived in Turkey/the U.S.,0
It is the case either that the inventor Hans Berger lived in Hungary or that the inventor Hans Berger lived in the U.S.,0
It is the case either that the inventor Marie Curie lived in Poland/France or that the inventor Marie Curie lived in Switzerland.,1
It is the case either that the inventor James Clerk Maxwell lived in the Netherlands or that the inventor James Clerk Maxwell lived in the U.K.,1
It is the case either that the inventor Josephine Cochrane lived in the U.K or that the inventor Josephine Cochrane lived in the U.S.,1
It is the case either that the inventor Philipp Reis lived in Germany or that the inventor Philipp Reis lived in the U.S.,1
It is the case either that the inventor George Cayley lived in the U.S or that the inventor George Cayley lived in Canada.,0
It is the case either that the inventor Samuel Morse lived in the U.S or that the inventor Samuel Morse lived in France.,1
It is the case either that the inventor Hedy Lamarr lived in the U.K or that the inventor Hedy Lamarr lived in Austria/the U.S.,1
It is the case either that the inventor Joseph Henry lived in the U.S or that the inventor Joseph Henry lived in the U.K.,1
It is the case either that the inventor William Congreve lived in France or that the inventor William Congreve lived in Canada.,0
It is the case either that the inventor Joseph Aspdin lived in Switzerland or that the inventor Joseph Aspdin lived in the U.S.,0
It is the case either that the inventor Otis Boykin lived in the U.S or that the inventor Otis Boykin lived in Germany.,1
It is the case either that the inventor Josephine Cochrane lived in Germany or that the inventor Josephine Cochrane lived in the U.S.,0
It is the case either that the inventor Johannes Gutenberg lived in Germany or that the inventor Johannes Gutenberg lived in the U.S.,1
It is the case either that the inventor Henri Giffard lived in Finland or that the inventor Henri Giffard lived in the U.S.,0
It is the case either that the inventor Charles Cros lived in France or that the inventor Charles Cros lived in Italy.,1
It is the case either that the inventor William Sturgeon lived in the U.S or that the inventor William Sturgeon lived in the U.K.,1
It is the case either that the inventor Samuel Colt lived in the U.S or that the inventor Samuel Colt lived in the U.K.,1
It is the case either that the inventor Daniel Fahrenheit lived in Russia or that the inventor Daniel Fahrenheit lived in the U.S.,0
It is the case either that the inventor R. Buckminster Fuller lived in Scotland or that the inventor R. Buckminster Fuller lived in Canada.,0
It is the case either that the inventor John Shepherd-Barron lived in Scotland or that the inventor John Shepherd-Barron lived in the U.S.,1
It is the case either that the inventor Leon Theremin lived in the U.S or that the inventor Leon Theremin lived in Germany.,0
It is the case either that the inventor John Boyd Dunlop lived in Scotland or that the inventor John Boyd Dunlop lived in the U.S.,1
It is the case either that the inventor John Walker lived in the U.S or that the inventor John Walker lived in the U.K.,1
It is the case either that the inventor Nikolai Basov lived in France or that the inventor Nikolai Basov lived in the U.S.,0
It is the case either that the inventor Florence Parpart lived in the U.S or that the inventor Florence Parpart lived in Scotland.,1
It is the case either that the inventor László Bíró lived in Hungary or that the inventor László Bíró lived in Sweden.,1
It is the case either that the inventor Daniel Fahrenheit lived in Canada or that the inventor Daniel Fahrenheit lived in Poland/Germany.,1
It is the case either that the inventor Charles Wheatstone lived in the U.K or that the inventor Charles Wheatstone lived in Russia.,1
It is the case either that the inventor Auguste and Louis Lumière lived in France or that the inventor Auguste and Louis Lumière lived in the U.S.,1
It is the case either that the inventor Maria Telkes lived in Hungary/the U.S or that the inventor Maria Telkes lived in the U.K.,1
It is the case either that the inventor Charles Strite lived in the U.S or that the inventor Charles Strite lived in the U.K.,1
It is the case either that the inventor Herbert Akroyd Stuart lived in Canada or that the inventor Herbert Akroyd Stuart lived in Russia.,0
It is the case either that the inventor Sir Frank Whittle lived in the U.K or that the inventor Sir Frank Whittle lived in Canada.,1
It is the case either that the inventor Charles Cros lived in France or that the inventor Charles Cros lived in the U.S.,1
It is the case either that the inventor Christian Huygens lived in the U.K or that the inventor Christian Huygens lived in the Netherlands.,1
It is the case either that the inventor Yoshua Bengio lived in Canada or that the inventor Yoshua Bengio lived in the U.S.,1
It is the case either that the inventor Florence Parpart lived in the U.S or that the inventor Florence Parpart lived in the U.K.,0
It is the case either that the inventor Frank Bunker Gilbreth lived in Switzerland or that the inventor Frank Bunker Gilbreth lived in the U.S.,1
It is the case either that the inventor Nicolas Appert lived in Germany or that the inventor Nicolas Appert lived in Russia.,0
It is the case either that the inventor Alexander Graham Bell lived in Scotland/Canada/the U.S or that the inventor Alexander Graham Bell lived in Germany.,1
It is the case either that the inventor Joseph Swan lived in the U.K or that the inventor Joseph Swan lived in the U.S.,1
It is the case either that the inventor Charles Francis Jenkins lived in the U.S or that the inventor Charles Francis Jenkins lived in Canada/the U.S.,1
It is the case either that the inventor Johannes Gutenberg lived in the U.S or that the inventor Johannes Gutenberg lived in Germany.,1
It is the case either that the inventor Dr. Robert Gallo lived in the U.K or that the inventor Dr. Robert Gallo lived in the U.S.,1
It is the case either that the inventor Mary Walton lived in the U.S or that the inventor Mary Walton lived in India.,1
It is the case either that the inventor Ralph Benjamin lived in Germany or that the inventor Ralph Benjamin lived in the U.K.,1
It is the case either that the inventor Ferdinand Carré lived in the U.S or that the inventor Ferdinand Carré lived in the U.K.,0
It is the case either that the inventor Evangelista Torricelli lived in the U.S or that the inventor Evangelista Torricelli lived in the U.K.,0
It is the case either that the inventor Grace Hopper lived in Poland/Germany or that the inventor Grace Hopper lived in the U.S.,1
It is the case either that the inventor Samuel Fox lived in the U.S or that the inventor Samuel Fox lived in France.,0
It is the case either that the inventor Josephine Cochrane lived in the U.S or that the inventor Josephine Cochrane lived in Germany.,1
It is the case either that the inventor Willem Einthoven lived in France or that the inventor Willem Einthoven lived in Germany.,0
It is the case either that the inventor Ada Lovelace lived in the U.K or that the inventor Ada Lovelace lived in the U.S.,1
It is the case either that the inventor Heinrich Göbel lived in Germany or that the inventor Heinrich Göbel lived in the U.S.,1
It is the case either that the inventor Elisha Otis lived in France or that the inventor Elisha Otis lived in the U.K.,0
It is the case either that the inventor John von Neumann lived in Turkey/the U.S or that the inventor John von Neumann lived in Hungary/the U.S.,1
It is the case either that the inventor Rudolf Diesel lived in the U.S or that the inventor Rudolf Diesel lived in Germany.,0
It is the case either that the inventor Charles Francis Richter lived in Scotland or that the inventor Charles Francis Richter lived in the U.S.,1
It is the case either that the inventor Antoine Lavoisier lived in Italy or that the inventor Antoine Lavoisier lived in France.,1
It is the case either that the inventor Leon Theremin lived in Russia or that the inventor Leon Theremin lived in Hungary.,1
It is the case either that the inventor Reginald Fessenden lived in Canada/the U.S or that the inventor Reginald Fessenden lived in France.,1
It is the case either that the inventor Louis Pasteur lived in Austria or that the inventor Louis Pasteur lived in the U.S.,0
It is the case either that the inventor Carl Wilhelm Siemens lived in the U.S or that the inventor Carl Wilhelm Siemens lived in the U.K.,0
It is the case either that the inventor Edwin Link lived in the U.S or that the inventor Edwin Link lived in the U.K.,0
It is the case either that the inventor Nicolas Appert lived in France or that the inventor Nicolas Appert lived in Russia.,0
It is the case either that the inventor Jean-Bernard-Léon Foucault lived in the U.S or that the inventor Jean-Bernard-Léon Foucault lived in Scotland.,0
It is the case either that the inventor Benjamin Rubin lived in France or that the inventor Benjamin Rubin lived in the U.S.,1
It is the case either that the inventor John Boyd Dunlop lived in the U.S or that the inventor John Boyd Dunlop lived in France.,0
It is the case either that the inventor Josephine Cochrane lived in Russia or that the inventor Josephine Cochrane lived in the U.S.,1
It is the case either that the inventor Edouard Benedictus lived in the U.S or that the inventor Edouard Benedictus lived in France.,1
It is the case either that the inventor Zhores Alferov lived in Russia or that the inventor Zhores Alferov lived in France.,1
It is the case either that the inventor Charles Tellier lived in the U.S or that the inventor Charles Tellier lived in the U.K.,0
It is the case either that the inventor Benjamin Holt lived in India or that the inventor Benjamin Holt lived in the U.S.,1
It is the case either that the inventor Alec Jeffreys lived in the U.K or that the inventor Alec Jeffreys lived in the U.S.,1
It is the case either that the inventor Hans von Ohain lived in Germany or that the inventor Hans von Ohain lived in Switzerland.,1
It is the case either that the inventor Otis Boykin lived in Ukraine/the U.S or that the inventor Otis Boykin lived in France.,0
It is the case either that the inventor Hans Lippershey lived in the U.S or that the inventor Hans Lippershey lived in France.,0
It is the case either that the inventor Albert Ghiorso lived in Germany or that the inventor Albert Ghiorso lived in the U.S.,1
It is the case either that the inventor Sergey Brin and Larry Page lived in the U.K or that the inventor Sergey Brin and Larry Page lived in the U.S.,0
It is the case either that the inventor Nikolai Basov lived in the U.S or that the inventor Nikolai Basov lived in Germany.,0
It is the case either that the inventor Edwin Herbert Hall lived in France or that the inventor Edwin Herbert Hall lived in the U.S.,1
It is the case either that the inventor Josephine Cochrane lived in the U.S or that the inventor Josephine Cochrane lived in Germany.,0
It is the case either that the inventor Willem Einthoven lived in Ukraine/the U.S or that the inventor Willem Einthoven lived in France.,0
It is the case either that the inventor Joseph Swan lived in the U.K or that the inventor Joseph Swan lived in the U.S.,1
It is the case either that the inventor Willem Einthoven lived in the U.S or that the inventor Willem Einthoven lived in France.,0
It is the case either that the inventor Thomas Edison lived in the U.S or that the inventor Thomas Edison lived in Italy.,1
It is the case either that the inventor László Bíró lived in the U.S or that the inventor László Bíró lived in the U.K.,0
It is the case either that the inventor Ralph H. Baer lived in France or that the inventor Ralph H. Baer lived in the U.S.,1
It is the case either that the inventor Benjamin Rubin lived in the U.S or that the inventor Benjamin Rubin lived in Russia.,1
It is the case either that the inventor Willis Carrier lived in the U.S or that the inventor Willis Carrier lived in Italy.,0
It is the case either that the inventor Hedy Lamarr lived in Scotland or that the inventor Hedy Lamarr lived in Austria/the U.S.,1
It is the case either that the inventor August Horch lived in Scotland or that the inventor August Horch lived in Germany.,1
It is the case either that the inventor Samuel Morse lived in Germany or that the inventor Samuel Morse lived in the U.S.,0
It is the case either that the inventor Eugene Polley lived in the U.K or that the inventor Eugene Polley lived in the U.S.,1
It is the case either that the inventor Sir Humphry Davy lived in the U.S or that the inventor Sir Humphry Davy lived in Poland/France.,0
It is the case either that the inventor Alexander Graham Bell lived in France or that the inventor Alexander Graham Bell lived in Scotland/Canada/the U.S.,1
It is the case either that the inventor Zhores Alferov lived in the U.K or that the inventor Zhores Alferov lived in Russia.,1
It is the case either that the inventor Garrett Morgan lived in Germany or that the inventor Garrett Morgan lived in the U.S.,1
It is the case either that the inventor Gideon Sundback lived in the U.K or that the inventor Gideon Sundback lived in the U.S.,0
It is the case either that the inventor Elisha Otis lived in the U.S or that the inventor Elisha Otis lived in the U.K.,1
It is the case either that the inventor Elisha Otis lived in the U.K or that the inventor Elisha Otis lived in the U.S.,1
It is the case either that the inventor Wilhelm Conrad Röntgen lived in France or that the inventor Wilhelm Conrad Röntgen lived in the U.S.,0
It is the case either that the inventor Luther George Simjian lived in France or that the inventor Luther George Simjian lived in Turkey/the U.S.,1
It is the case either that the inventor Clarence Birdseye lived in the U.S or that the inventor Clarence Birdseye lived in Finland.,1
It is the case either that the inventor Christian Huygens lived in the Netherlands or that the inventor Christian Huygens lived in the U.K.,1
It is the case either that the inventor Rudolf Kálmán lived in Hungary or that the inventor Rudolf Kálmán lived in the Netherlands.,1
It is the case either that the inventor John Boyd Dunlop lived in Poland/Germany or that the inventor John Boyd Dunlop lived in Scotland.,1
It is the case either that the inventor Hans Berger lived in Germany or that the inventor Hans Berger lived in the Netherlands.,1
It is the case either that the inventor John Ericsson lived in the U.S or that the inventor John Ericsson lived in Sweden.,1
It is the case either that the inventor Samuel Morse lived in Germany or that the inventor Samuel Morse lived in the U.S.,0
It is the case either that the inventor Frederick G. Creed lived in Sweden or that the inventor Frederick G. Creed lived in Turkey/the U.S.,0
It is the case either that the inventor Charles Townes lived in Russia or that the inventor Charles Townes lived in the U.S.,0
It is the case either that the inventor Hans Berger lived in Germany or that the inventor Hans Berger lived in the U.S.,1
It is the case either that the inventor Alexander Graham Bell lived in Germany or that the inventor Alexander Graham Bell lived in Ukraine/the U.S.,0
It is the case either that the inventor Charles Goodyear lived in the U.S or that the inventor Charles Goodyear lived in Japan.,1
It is the case either that the inventor Richard Leach Maddox lived in Austria or that the inventor Richard Leach Maddox lived in Germany.,0
It is the case either that the inventor Ernest Swinton lived in the U.S or that the inventor Ernest Swinton lived in Finland.,0
It is the case either that the inventor James Starley lived in the U.K or that the inventor James Starley lived in the U.S.,1
It is the case either that the inventor Ferdinand Carré lived in Canada or that the inventor Ferdinand Carré lived in France.,1
It is the case either that the inventor Earle Dickson lived in the U.S or that the inventor Earle Dickson lived in Sweden.,1
It is the case either that the inventor Richard Leach Maddox lived in the U.K or that the inventor Richard Leach Maddox lived in France.,1
It is the case either that the inventor Sir Humphry Davy lived in Scotland or that the inventor Sir Humphry Davy lived in the U.K.,1
It is the case either that the inventor Samuel Morse lived in Germany or that the inventor Samuel Morse lived in the U.S.,0
It is the case either that the inventor Ruth Benerito lived in Germany or that the inventor Ruth Benerito lived in the U.S.,1
It is the case either that the inventor Carl Wilhelm Siemens lived in the Netherlands or that the inventor Carl Wilhelm Siemens lived in the U.S.,0
It is the case either that the inventor Alva J. Fisher lived in the U.K or that the inventor Alva J. Fisher lived in the U.S.,1
It is the case either that the inventor George Cayley lived in the U.K or that the inventor George Cayley lived in Sweden.,1
It is the case either that the inventor Archimedes lived in France or that the inventor Archimedes lived in the U.S.,0
It is the case either that the inventor Wallace Carothers lived in the U.S or that the inventor Wallace Carothers lived in Russia.,1
It is the case either that the inventor Rudolf Kálmán lived in Hungary or that the inventor Rudolf Kálmán lived in Germany.,1
It is the case either that the inventor Jacob Perkins lived in France or that the inventor Jacob Perkins lived in the U.S.,1
It is the case either that the inventor Hans Oersted lived in the U.S or that the inventor Hans Oersted lived in Denmark.,1
It is the case either that the inventor Charles Strite lived in Italy or that the inventor Charles Strite lived in the U.S.,1
It is the case either that the inventor James Starley lived in Sweden/the U.S or that the inventor James Starley lived in the U.K.,0
It is the case either that the inventor Bartolomeo Cristofori lived in Italy or that the inventor Bartolomeo Cristofori lived in Japan.,1
It is the case either that the inventor Charles Macintosh lived in the U.K or that the inventor Charles Macintosh lived in France.,1
It is the case either that the inventor Ralph Benjamin lived in the U.S or that the inventor Ralph Benjamin lived in Italy.,0
It is the case either that the inventor Luther George Simjian lived in Turkey/the U.S or that the inventor Luther George Simjian lived in Germany.,1
It is the case either that the inventor Charles Francis Jenkins lived in Germany or that the inventor Charles Francis Jenkins lived in France.,0
It is the case either that the inventor Joseph Engelberger lived in the U.S or that the inventor Joseph Engelberger lived in Canada.,1
It is the case either that the inventor Evangelista Torricelli lived in the U.K or that the inventor Evangelista Torricelli lived in Italy.,1
It is the case either that the inventor Charles Francis Jenkins lived in Italy or that the inventor Charles Francis Jenkins lived in Germany.,0
It is the case either that the inventor Jack Kilby lived in the U.K or that the inventor Jack Kilby lived in the U.S.,1
It is the case either that the inventor Richard Gatling lived in the U.S or that the inventor Richard Gatling lived in the U.K.,0
It is the case either that the inventor Biruté Galdikas lived in the U.S or that the inventor Biruté Galdikas lived in Canada.,1
It is the case either that the inventor Daisuke Inoue lived in the U.K or that the inventor Daisuke Inoue lived in Japan.,1
It is the case either that the inventor Georges Claude lived in Italy or that the inventor Georges Claude lived in France.,1
It is the case either that the inventor Charles Francis Richter lived in France or that the inventor Charles Francis Richter lived in the U.K.,0
It is the case either that the inventor Joseph Aspdin lived in the U.K or that the inventor Joseph Aspdin lived in the U.S.,1
It is the case either that the inventor Florence Parpart lived in the U.S or that the inventor Florence Parpart lived in Germany.,1
It is the case either that the inventor Gottlieb Daimler lived in Switzerland or that the inventor Gottlieb Daimler lived in Germany.,1
It is the case either that the inventor Rudolf Kálmán lived in Scotland or that the inventor Rudolf Kálmán lived in the U.K.,0
It is the case either that the inventor Lester Wire lived in the U.K or that the inventor Lester Wire lived in the Netherlands.,0
It is the case either that the inventor Edwin Link lived in Russia or that the inventor Edwin Link lived in the U.K.,0
It is the case either that the inventor Joseph Swan lived in the U.K or that the inventor Joseph Swan lived in the U.S.,1
It is the case either that the inventor John Kay lived in the U.S or that the inventor John Kay lived in the U.K.,0
It is the case either that the inventor Carl Wilhelm Siemens lived in Germany or that the inventor Carl Wilhelm Siemens lived in the Netherlands.,1
It is the case either that the inventor Charles Townes lived in Russia or that the inventor Charles Townes lived in Japan.,0
It is the case either that the inventor John Callcott Horsley lived in the U.K or that the inventor John Callcott Horsley lived in Italy.,1
