statement,label
It is the case either that the rabbit is a fish or that the rabbit is a mammal.,1
It is the case either that the giraffe is a mammal or that the giraffe is a crustacean.,1
It is the case either that the octopus is a fish or that the octopus is a bird.,0
It is the case either that the koala is a bird or that the koala is a fish.,0
It is the case either that the skunk is a bird or that the skunk is a mammal.,1
It is the case either that the kangaroo is a reptile or that the kangaroo is a mammal.,1
It is the case either that the alpaca is a mammal or that the alpaca is a bird.,0
It is the case either that the iguana is a reptile or that the iguana is a bird.,1
It is the case either that the tiger is a amphibian or that the tiger is a mammal.,0
It is the case either that the rhinoceros is a mammal or that the rhinoceros is a bird.,1
It is the case either that the hyena is a mammal or that the hyena is a fish.,1
It is the case either that the octopus is a mollusk or that the octopus is a reptile.,1
It is the case either that the pigeon is a bird or that the pigeon is a cnidarian.,1
It is the case either that the tapir is a bird or that the tapir is a mammal.,1
It is the case either that the sea turtle is a bird or that the sea turtle is a fish.,0
It is the case either that the parrot is a mammal or that the parrot is a bird.,0
It is the case either that the raccoon is a mammal or that the raccoon is a crustacean.,1
It is the case either that the shark is a mammal or that the shark is a reptile.,0
It is the case either that the lion is a mammal or that the lion is a reptile.,1
It is the case either that the sparrow is a mammal or that the sparrow is a bird.,0
It is the case either that the tuna is a bird or that the tuna is a mammal.,0
It is the case either that the bat is a bird or that the bat is a fish.,0
It is the case either that the tortoise is a mammal or that the tortoise is a reptile.,1
It is the case either that the tarantula is a insect or that the tarantula is a mammal.,0
It is the case either that the goat is a mammal or that the goat is a bird.,1
It is the case either that the deer is a bird or that the deer is a reptile.,0
It is the case either that the hummingbird is a mammal or that the hummingbird is a bird.,1
It is the case either that the elephant is a mammal or that the elephant is a bird.,1
It is the case either that the platypus is a fish or that the platypus is a bird.,0
It is the case either that the tiger is a amphibian or that the tiger is a mammal.,0
It is the case either that the cheetah is a insect or that the cheetah is a bird.,0
It is the case either that the armadillo is a reptile or that the armadillo is a crustacean.,0
It is the case either that the horse is a bird or that the horse is a mollusk.,0
It is the case either that the slug is a fish or that the slug is a mollusk.,1
It is the case either that the cassowary is a mollusk or that the cassowary is a mammal.,0
